Date,Label,Account ID,Campaign ID,Adgroup ID,Keyword ID,Publisher,Account Name,*Campaign Name,Ad Group Name,Keyword,Focus Word *,Industry*,Device Type*,Impressions,Cost Per Click,Cost,Click Count,Total Unreconciled Publisher Lead Revenue ,Total Publisher Clickout Revenue ,Leads,Clickouts,Lead Users ,Lead request Users 
10/7/2018,,23738173424659,28053265441254,14535032950383,11371793021116,Google,Edu - Google,Edu - LPN (Mobile),LPN - Programs,+LPN Programs near,LPN,Edu,#NAME?,"59,336.00",$0.40 ,$37.16 ,453,$107.05 ,$26.76 ,6,7,13,16
10/7/2018,,35916693246027,23993998297005,91819955890677,67458377007780,Google,Edu - Google,Edu - LPN (Mobile),LPN - Schools,+LPN +Schools +in,LPN,Edu,#NAME?,"56,865.00",$0.76 ,$37.16 ,146,$21.07 ,$5.27 ,1,1,2,3
10/7/2018,,29295514900183,89114306054556,66874896674227,43121918938366,Google,Edu - Google,Edu - EKG (Desktop),EKG - Schools,certified +ekg technician school,EKG,Edu,#VALUE!,"5,115.00",$0.06 ,$37.11 ,469,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,51866633159297,4649778988995,40938252031014,8655852796678,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,steps to becoming a +police +officer,Police,Edu,#NAME?,"6,468.00",$0.41 ,$37.02 ,51,$152.96 ,$38.24 ,9,10,18,22
10/7/2018,,93644925280090,49695172510999,72882665474156,33068931421291,Google,Edu - Google,Edu - LPN (Mobile),LPN - Schools,+LPN +Schools near,LPN,Edu,#NAME?,"65,461.00",$0.64 ,$35.36 ,470,$57.88 ,$14.47 ,3,4,7,9
10/7/2018,,84116658718374,64647500952374,5747946796310,56603001371498,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,+police +training,Police,Edu,#NAME?,"66,002.00",$0.93 ,$34.43 ,115,$0.67 ,$0.17 ,0,0,0,0
10/7/2018,,4686343668400,32019409377077,60589764251908,53121712844923,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiology tech certificate,X-Ray,Edu,#NAME?,"10,115.00",$0.22 ,$34.05 ,43,$36.55 ,$9.14 ,2,2,4,5
10/7/2018,,27546496839824,19339523919632,54911737765305,30768958845734,Bing,Car - Bing,Car - SR-22 (Desktop),SR-22 - General,+SR21 auto insurance need,SR-22,Car,#VALUE!,"98,241.00",$0.63 ,$32.92 ,488,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,16995827298295,12132229802467,16989757589310,77880455020236,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Programs,+surgical technologist degree +program,Surgical,Edu,#NAME?,"72,009.00",$0.36 ,$32.79 ,40,$35.60 ,$8.90 ,2,2,4,5
10/7/2018,,31953099144256,91692354407681,53526065686689,12106005296377,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,+emt Classes +in,EMT,Edu,#NAME?,"86,222.00",$0.59 ,$32.27 ,401,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,78095768283888,85009935590213,22977931449862,53836821058957,Google,Car - Google,Car - Liability (Desktop),Liability - General,cost of +liability insurance for car,Liability,Car,#VALUE!,"76,071.00",$0.79 ,$31.47 ,346,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,52189515716845,1121787412757,74062684679429,94074258834319,Google,Edu - Google,Edu - Phlebotomy (Mobile),Phlebotomy - Certification,requirements to become a +phlebotomist,Phlebotomy,Edu,#NAME?,"73,727.00",$0.08 ,$31.27 ,292,$18.33 ,$4.58 ,1,1,2,3
10/7/2018,,60671235459868,5483011397029,39839974580987,79025501877005,Bing,Edu - Bing,Edu - Ultrasound (Desktop),Sonography - Programs,+SONOGRAPHY Programs Online,Ultrasound,Edu,#VALUE!,"60,585.00",$0.76 ,$30.78 ,425,$35.66 ,$8.92 ,2,2,4,5
10/7/2018,,15570734669360,81111974873431,25836875708310,7201094995906,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Programs,+surgical tech Programs,Surgical,Edu,#NAME?,"27,210.00",$0.74 ,$30.18 ,356,$44.66 ,$11.17 ,3,3,5,7
10/7/2018,,72578950392198,37549514204086,67993241828076,30551048709596,Google,Edu - Google,Edu - LPN (Mobile),LPN - Programs,+LPN +Programs +Online,LPN,Edu,#NAME?,"94,678.00",$0.16 ,$29.04 ,358,$37.66 ,$9.42 ,2,2,4,6
10/7/2018,,11370542046714,17564939215575,62018608083901,88576643002503,Google,Edu - Google,Edu - Surgical (Desktop),Surgical - Classes,+surgery scrub Technician,Surgical,Edu,#VALUE!,"26,054.00",$0.24 ,$28.82 ,440,$37.39 ,$9.35 ,2,2,4,5
10/7/2018,,36718755060473,23653844185636,47315228683663,54969810218432,Bing,Edu - Bing,Edu - EMT (Desktop),EMT - Classes,+emt +Classes +Online,EMT,Edu,#VALUE!,"76,342.00",$0.47 ,$28.22 ,4,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,61258549437374,64728265895011,12491420502185,67900421260107,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,+police training Online,Police,Edu,#NAME?,"88,478.00",$0.05 ,$28.07 ,297,$32.33 ,$8.08 ,2,2,4,5
10/7/2018,,19135041433126,34371942062225,12355749367606,36736759985242,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,+police +officer training course,Police,Edu,#NAME?,"46,535.00",$0.43 ,$27.73 ,396,$1.34 ,$0.34 ,0,0,0,0
10/7/2018,,7914071338556,12356870367396,6641688493919,7586016031125,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Classes,becoming a +surgical technologist,Surgical,Edu,#NAME?,"75,904.00",$0.24 ,$27.55 ,74,$19.37 ,$4.84 ,1,1,2,3
10/7/2018,,85159281593396,50343069958428,53228361069990,30881128014336,Google,Edu - Google,Edu - Phlebotomy (Mobile),Phlebotomy - Training Test,colleges for +phlebotomy,Phlebotomy,Edu,#NAME?,"78,167.00",$0.73 ,$27.40 ,335,$11.62 ,$2.91 ,1,1,1,2
10/7/2018,,52755502473710,20371273655810,10342201719512,71101479555752,Google,Edu - Google,Edu - Respiratory.Therapist (Mobile),Respiratory.Therapist - Degrees,+respiratory.therapist degree,Respiratory.Therapist,Edu,#NAME?,"49,055.00",$0.54 ,$27.28 ,104,$25.22 ,$6.31 ,1,2,3,4
10/7/2018,,47261995217632,2568575510394,29959333468138,34304872093649,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,online +police school,Police,Edu,#NAME?,"21,823.00",$0.07 ,$26.68 ,119,$167.35 ,$41.84 ,10,10,20,25
10/7/2018,,42914106758049,39717475823679,29832488278455,43605123730952,Google,Edu - Google,Edu - EMT (Mobile),EMT - Training,+emt training near,EMT,Edu,#NAME?,"1,832.00",$0.70 ,$26.61 ,186,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,20383571489059,77383063031728,74289033741014,74329128526552,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,emt schooling near me,EMT,Edu,#NAME?,"50,908.00",$0.96 ,$26.53 ,255,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,93863905008122,52354189285738,74326127525285,42511172031388,Google,Edu - Google,Edu - Phlebotomy (Mobile),Phlebotomy - Classes,+phlebotomy +Classes +in,Phlebotomy,Edu,#NAME?,"68,266.00",$0.99 ,$26.49 ,124,$8.78 ,$2.20 ,1,1,1,1
10/7/2018,,69761639236104,35100902400286,64242303043609,90842975136568,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Schools,+real.estate license +school Online,Real.Estate,Edu,#NAME?,"99,926.00",$0.86 ,$26.42 ,487,$11.04 ,$2.76 ,1,1,1,2
10/7/2018,,77936239064979,60314309265393,45153186570278,62351174252707,Google,Edu - Google,Edu - EMT (Mobile),EMT - Training,[emt Training],EMT,Edu,#NAME?,"6,127.00",$0.49 ,$26.15 ,20,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,63862785727888,8445758901647,55411622783703,58764209139194,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,best school for radiology technician,X-Ray,Edu,#NAME?,"16,103.00",$0.41 ,$26.08 ,109,$41.18 ,$10.30 ,2,3,5,6
10/7/2018,,53375418167411,59833039787237,3704223228322,65229170635997,Google,Edu - Google,Edu - Parole.Officer (Mobile),Parole.Officer - Become,how to be a +parole.officer,Parole.Officer,Edu,#NAME?,"80,977.00",$0.66 ,$26.06 ,221,$24.74 ,$6.19 ,1,2,3,4
10/7/2018,,51393517347143,27530347965550,73966345317050,48316813065491,Google,Edu - Google,Edu - Phlebotomy (Mobile),Phlebotomy - Training Test,schools that offer +phlebotomy courses,Phlebotomy,Edu,#NAME?,"87,086.00",$0.50 ,$25.85 ,100,$23.48 ,$5.87 ,1,1,3,3
10/7/2018,,93286198621565,66812677537345,72103644245559,35792524594010,Google,Edu - Google,Edu - Security (Mobile),Security - Guard Training,bsis verify license security guard,Security,Edu,#NAME?,"11,586.00",$0.08 ,$25.57 ,423,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,63680399157791,93731563872001,81043431743864,418674237588,Google,Edu - Google,Edu - LPN (Mobile),LPN - Programs,+LPN Programs Online,LPN,Edu,#NAME?,"13,351.00",$0.88 ,$25.19 ,88,$47.91 ,$11.98 ,3,3,6,7
10/7/2018,,80394010137494,27663238721268,35747772589342,23410261896383,Google,Edu - Google,Edu - Dialysis (Mobile),Dialysis - Classes,+dialysis course,Dialysis,Edu,#NAME?,"89,461.00",$0.55 ,$24.12 ,47,$26.32 ,$6.58 ,2,2,3,4
10/7/2018,,35083394932272,76915131475225,18678547502277,61978903402533,Google,Edu - Google,Edu - Phlebotomy (Mobile),Phlebotomy - Training Test,education and training for a +phlebotomist,Phlebotomy,Edu,#NAME?,"43,635.00",$0.02 ,$24.09 ,337,$29.55 ,$7.39 ,2,2,3,4
10/7/2018,,35000087682938,68607305615697,20997899925563,13133581940271,Google,Edu - Google,Edu - Anesthesia (Mobile),Anesthesia - Certification,+anesthesia tech certification,Anesthesia,Edu,#NAME?,"77,252.00",$0.27 ,$24.08 ,1,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,42933259147571,81948579241608,26022464178789,90831945828153,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,steps to becoming a +probation officer,Probation,Edu,#NAME?,"78,838.00",$0.27 ,$23.86 ,361,$17.87 ,$4.47 ,1,1,2,3
10/7/2018,,45535098379347,90576093270321,16893560639932,68721866530297,Google,Edu - Google,Edu - Phlebotomy (Mobile),Phlebotomy - Classes,+phlebotomy Classes near,Phlebotomy,Edu,#NAME?,"71,731.00",$0.08 ,$23.60 ,433,$37.09 ,$9.27 ,2,2,4,5
10/7/2018,,54193110666831,50455014063940,29872256641287,88896338193286,Google,Edu - Google,Edu - EMT (Mobile),EMT - Training,+emt +training +in,EMT,Edu,#NAME?,"72,141.00",$0.97 ,$23.07 ,307,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,76722382871924,69694046673534,9009108191080,87989967371003,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Training,+dispatcher job requirements,Dispatcher,Edu,#NAME?,"62,757.00",$0.67 ,$22.92 ,136,$112.45 ,$28.11 ,7,7,13,17
10/7/2018,,27567288590091,705661372490,51108616906762,28856386181752,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,+police academy tuition,Police,Edu,#NAME?,"20,743.00",$0.80 ,$22.63 ,43,$10.98 ,$2.75 ,1,1,1,2
10/7/2018,,25068651903526,67292737962640,89548221284277,64036846324883,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Classes,+surgical Technician,Surgical,Edu,#NAME?,"62,303.00",$0.60 ,$22.61 ,331,$16.53 ,$4.13 ,1,1,2,2
10/7/2018,,14558514371830,19981897692469,34116016811487,5044091871943,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,+police education,Police,Edu,#NAME?,"1,637.00",$0.10 ,$22.34 ,150,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,90061958037794,52948433251487,82042489100274,66033896978149,Google,Edu - Google,Edu - LPN (Mobile),LPN - Programs,+LPN Programs,LPN,Edu,#NAME?,"47,096.00",$0.83 ,$22.18 ,450,$72.70 ,$18.18 ,4,5,9,11
10/7/2018,,50155201490437,68641825311064,63592855710765,6200210424332,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,x ray technicians,X-Ray,Edu,#NAME?,"66,217.00",$0.81 ,$22.11 ,49,$44.90 ,$11.23 ,3,3,5,7
10/7/2018,,17645174946390,33461886363522,69895668163339,81463988002556,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Programs,colleges with +surgical tech programs,Surgical,Edu,#NAME?,"52,110.00",$0.49 ,$22.09 ,175,$23.42 ,$5.86 ,1,1,3,3
10/7/2018,,79613551430369,11611320913837,34018177605254,83601257266334,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Schools,+real.estate by +school,Real.Estate,Edu,#NAME?,"87,101.00",$0.29 ,$22.03 ,122,$39.56 ,$9.89 ,2,2,5,6
10/7/2018,,34218517104771,39440278120834,69252920408060,10976829683704,Google,Edu - Google,Edu - EKG (Mobile),EKG - Certification,+ekg Technician certification course,EKG,Edu,#NAME?,"59,235.00",$0.78 ,$21.79 ,389,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,47554482838143,67669681883151,41906511167840,55627745918315,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,+police +academy +training,Police,Edu,#NAME?,"35,250.00",$0.80 ,$21.63 ,59,$90.98 ,$22.75 ,5,6,11,13
10/7/2018,,39360480615093,88861927758784,42994037703461,28250647443121,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,emergency medical training online,EMT,Edu,#NAME?,"54,430.00",$0.23 ,$21.61 ,440,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,31979208050391,89894724486148,30606502382208,69601616899974,Google,Edu - Google,Edu - EMT (Mobile),EMT - Certification,EMT Certification,EMT,Edu,#NAME?,"90,907.00",$0.48 ,$21.53 ,185,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,68791486282680,17478261160907,65041218723319,4181150021851,Google,Edu - Google,Edu - Prison (Mobile),Prison - Be/Become,+becoming a prison +guard,Prison,Edu,#NAME?,"65,556.00",$0.72 ,$21.34 ,255,$13.42 ,$3.36 ,1,1,2,2
10/7/2018,,58356932894650,6103954027203,10368730398471,27151719750524,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiology technician course,X-Ray,Edu,#NAME?,"73,436.00",$0.20 ,$21.03 ,495,$12.20 ,$3.05 ,1,1,1,2
10/7/2018,,81564337136278,72881288834572,83713034079819,56191599655623,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Training,911.+dispatcher training,Dispatcher,Edu,#NAME?,"29,412.00",$0.95 ,$20.81 ,483,$198.61 ,$49.65 ,12,12,23,29
10/7/2018,,33234808663545,32325915498086,12365820204257,10136083264795,Google,Edu - Google,Edu - Ultrasound (Mobile),Ultrasound - Tech School,+ULTRASOUND +tech +Schools +Online,Ultrasound,Edu,#NAME?,"11,952.00",$0.00 ,$20.59 ,187,$38.06 ,$9.52 ,2,2,4,6
10/7/2018,,15169143403433,74301547761633,64430276177829,56814875067687,Bing,Edu - Bing,Edu - EMT (Desktop),EMT - Schools,+emt +Schools near,EMT,Edu,#VALUE!,"63,669.00",$0.85 ,$20.21 ,348,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,7633577994268,46904104778801,92206264731927,84628413778482,Google,Edu - Google,Edu - EMT (Mobile),EMT - Training,+emt +training near,EMT,Edu,#NAME?,"95,207.00",$0.23 ,$19.96 ,248,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,36529546128516,88140560680555,74034431379697,51117212248086,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Training,911.+dispatcher job requirements,Dispatcher,Edu,#NAME?,"20,437.00",$0.98 ,$19.62 ,35,$31.02 ,$7.76 ,2,2,4,5
10/7/2018,,38309171147228,25067223976533,48879635182012,20082982995961,Google,Edu - Google,Edu - Medical.Assistant (Mobile),Medical.Assistant - Classes,+medical.assistant Classes Online,Medical.Assistant,Edu,#NAME?,"49,646.00",$0.53 ,$19.33 ,172,$64.17 ,$16.04 ,4,4,8,9
10/7/2018,,71049219587444,14598484560510,64518595777419,15522019957059,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,schools for emt,EMT,Edu,#NAME?,"87,896.00",$0.21 ,$19.25 ,255,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,8082161536185,43676723655632,71621844846192,76363528148681,Google,Edu - Google,Edu - Phlebotomy (Mobile),Phlebotomy - Certification,+phlebotomy certification Online exams,Phlebotomy,Edu,#NAME?,"39,579.00",$0.79 ,$18.77 ,233,$27.15 ,$6.79 ,2,2,3,4
10/7/2018,,12696512399566,52042309205943,18358926260113,32051153517633,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,[Police Academy Training],Police,Edu,#NAME?,"38,485.00",$0.09 ,$18.60 ,17,$32.54 ,$8.14 ,2,2,4,5
10/7/2018,,85446921242757,46652860535301,39933082562661,37350728473524,Google,Car - Google,Car - Liability (Desktop),Liability - General,car +liability insurance coverage,Liability,Car,#VALUE!,"8,800.00",$0.92 ,$18.52 ,50,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,9256606954604,75571981506732,24475097893904,1313556058716,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,+probation officer jobs,Probation,Edu,#NAME?,"17,238.00",$0.11 ,$18.46 ,445,$18.15 ,$4.54 ,1,1,2,3
10/7/2018,,25149329429772,46901413705739,49317167260347,10446421945687,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,accredited paramedic programs,EMT,Edu,#NAME?,"97,543.00",$0.47 ,$18.14 ,277,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,7223345752170,33516401060884,71677503776245,90272516129465,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Training,+emd training,Dispatcher,Edu,#NAME?,"91,264.00",$0.71 ,$18.11 ,199,$4.58 ,$1.15 ,0,0,1,1
10/7/2018,,13774746267819,65380573713942,20536592642737,26065166601846,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Training,+dispatcher training near me,Dispatcher,Edu,#NAME?,"62,314.00",$0.96 ,$18.08 ,292,$12.43 ,$3.11 ,1,1,1,2
10/7/2018,,91179851237182,18034853833308,71619607793406,33098583626931,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Classes,+surgical technologists,Surgical,Edu,#NAME?,"62,255.00",$0.42 ,$18.02 ,224,$8.00 ,$2.00 ,0,1,1,1
10/7/2018,,68775386930730,68176040207293,4556814763228,86788066312246,Google,Edu - Google,Edu - LPN (Mobile),LPN - Schools,+LPN +Schools,LPN,Edu,#NAME?,"58,109.00",$0.50 ,$17.96 ,175,$20.75 ,$5.19 ,1,1,2,3
10/7/2018,,53565223045683,39908682170554,49189374927960,11542483216952,Google,Edu - Google,Edu - EMT (Mobile),EMT - Certification,emt certification programs,EMT,Edu,#NAME?,"25,073.00",$0.56 ,$17.95 ,334,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,29924599170613,47850701845238,90012824170984,41942302966612,Google,Edu - Google,Edu - Parole.Officer (Mobile),Parole.Officer - Become,how to +become a +parole.officer,Parole.Officer,Edu,#NAME?,"28,113.00",$0.41 ,$17.91 ,150,$74.63 ,$18.66 ,4,5,9,11
10/7/2018,,62766353004859,50762897974624,2700480604554,72698091326843,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,emt certification classes near me,EMT,Edu,#NAME?,"85,921.00",$0.44 ,$17.67 ,470,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,72584963088758,85250071519842,51984264844106,69995399223120,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Schools,+real.estate agent +school Online,Real.Estate,Edu,#NAME?,"58,066.00",$0.20 ,$17.47 ,254,$54.41 ,$13.60 ,3,3,6,8
10/7/2018,,89100102185470,1448179940928,77217232525455,20902378570986,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Programs,+surgical tech +Programs near me,Surgical,Edu,#NAME?,"44,504.00",$0.34 ,$17.17 ,398,$0.67 ,$0.17 ,0,0,0,0
10/7/2018,,65579829761157,44329006637615,35704975033732,10720192579457,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,[Police Training],Police,Edu,#NAME?,"83,286.00",$0.41 ,$17.06 ,484,$26.60 ,$6.65 ,2,2,3,4
10/7/2018,,17012923400559,66592343594464,37579777253081,89718587269269,Google,Edu - Google,Edu - Dialysis (Mobile),Dialysis - Certification,+dialysis certification Online,Dialysis,Edu,#NAME?,"50,912.00",$0.97 ,$16.98 ,355,$11.97 ,$2.99 ,1,1,1,2
10/7/2018,,9595884999733,11533714867295,56318119784796,66823108003963,Google,Edu - Google,Edu - Probation (Mobile),Probation - Become,+probation salary,Probation,Edu,#NAME?,"15,634.00",$0.17 ,$16.61 ,263,$50.73 ,$12.68 ,3,3,6,7
10/7/2018,,81853140100626,6743767406936,2098032585805,67140339618765,Bing,Edu - Bing,Edu - EMT (Desktop),EMT - Training,+emt training near,EMT,Edu,#VALUE!,"50,390.00",$0.53 ,$16.59 ,19,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,5055124412160,84951632657919,63036037832568,70607114273073,Google,Edu - Google,Edu - Surgical (Desktop),Surgical - Certification,+surgical technologist certification +Online,Surgical,Edu,#VALUE!,"21,402.00",$0.37 ,$16.27 ,286,$15.31 ,$3.83 ,1,1,2,2
10/7/2018,,37019853018761,12776112995575,92561211066619,76100723859959,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiologic technologist online schools,X-Ray,Edu,#NAME?,"79,760.00",$0.80 ,$16.21 ,250,$5.95 ,$1.49 ,0,0,1,1
10/7/2018,,52547674506468,41925905096563,60309834367448,34274649843709,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,requirements for x ray technician,X-Ray,Edu,#NAME?,"15,652.00",$0.23 ,$16.10 ,329,$20.32 ,$5.08 ,1,1,2,3
10/7/2018,,27990766855978,37749309011408,10491399559854,81547275223867,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Programs,+surgical tech training Programs,Surgical,Edu,#NAME?,"27,751.00",$0.83 ,$16.00 ,141,$9.15 ,$2.29 ,1,1,1,1
10/7/2018,,24964366412161,44621038805860,24820840711767,65456318024346,Google,Edu - Google,Edu - Police (Mobile),Police - Academy Training,+police +officer requirements by state,Police,Edu,#NAME?,"31,869.00",$0.14 ,$15.93 ,60,$22.09 ,$5.52 ,1,1,3,3
10/7/2018,,32497339320940,93424900166834,83824471320567,14982664830350,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Training,911.+dispatcher +training,Dispatcher,Edu,#NAME?,"32,874.00",$0.09 ,$15.88 ,154,$61.73 ,$15.43 ,4,4,7,9
10/7/2018,,21105707640107,32572999666887,2691684955913,15005251767000,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,training for x ray technician,X-Ray,Edu,#NAME?,"68,701.00",$0.03 ,$15.88 ,357,$14.10 ,$3.53 ,1,1,2,2
10/7/2018,,75161860108093,3981622197177,65536268029787,44134115015135,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Programs,schools with +surgical tech programs,Surgical,Edu,#NAME?,"18,308.00",$0.56 ,$15.87 ,413,$79.06 ,$19.77 ,5,5,9,12
10/7/2018,,64355003267465,4965211657925,8649100637471,11870134622828,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Programs,+surgical Technician +program,Surgical,Edu,#NAME?,"62,830.00",$0.67 ,$15.79 ,176,$34.53 ,$8.63 ,2,2,4,5
10/7/2018,,82647508617324,92724630827606,23141401439812,5037403731435,Google,Edu - Google,Edu - EMT (Mobile),EMT - Classes,accelerated emt classes,EMT,Edu,#NAME?,"36,015.00",$0.19 ,$15.77 ,440,$0.00 ,$0.00 ,0,0,0,0
10/7/2018,,25643660774742,13626477310173,12574364973163,91375796762868,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,+CNA Classes in,CNA,Edu,#NAME?,"29,790.00",$0.81 ,$15.73 ,58,$7.75 ,$1.94 ,0,0,1,1
